OBJECTID	LandslideCount2018	LandslideCount2020	Landslide2018	Landslide2020	TARGET_FID	Area_SU	CoordX	CoordY	ExpandedSL2020	ExpandedSL2018	ElevationR	ElevationM	ElevationSTD	SlopeR	SlopeM	SlopeSTD	SoildepthR	SoildepthM	SoilDepthSTD	AspectR	AspectM	AspectSTD	PlanCurvR	PlanCurvM	PlanCurvSTD	ProfCurvR	ProfCurvM	ProfCurvSTD	RelRelfR	RelRelfM	RelRelfSTD	TWIR	TWIM	TWISTD	SoilType	DistRR	DistRM	DistSTD	Rain201317MAX	Rain201317R	Rain201317M	Rain201317STD	Rain201321MAX	Rain201321R	Rain201321M	Rain201321STD	SPIR	SPIM	SPISTD	LULC20172021	LULC20172018	NDVI20172021	NDVI20172018
1535	0	1	0	1	1534	19623.30078	92.1556015	21.1842995	33.1954994		17.72824287	12.38845664	3.738835751	46.29536179	14.64174801	9.852210815	2.056476116	2.789618836	0.433704948	359.9807366	229.9281424	74.44910398	1.969405711	0.004101559	0.078278695	2.340912104	-0.00430931	0.100385248	6.982996941	13.94870473	1.547800613	14.53995085	3.440334618	1.720721702	1	69.74407196	32.17661693	16.0073926	609.5879517	33.70404053	596.3392547	6.656695392	625.6479492	33.70397949	612.3992523	6.656695405	20.70220947	-0.329270613	2.991468671	8	8	7	7
1536	0	0	0	0	1535	608.7059937	92.1491013	21.1830006			5.007648468	10.87852938	1.372929383	34.46336468	12.54089119	8.592092818	0.580887318	2.964770382	0.159259806	359.8371052	254.148589	83.97098756	0.994461745	0.001334174	0.099175612	0.876586169	-0.000989186	0.114571503	2.43325901	16.08407182	0.600139654	14.08403367	3.192967727	1.853160378	2	15.93373394	6.083783797	3.867425311	598.6635742	10.0302124	594.4489069	2.728744935	614.7235718	10.0302124	610.5089042	2.728744957	17.549788	-1.538825047	3.689772137	8	8	4	4
1537	0	0	0	0	1536	553.8900146	92.1490021	21.1830997			10.3783474	11.15131248	2.218120252	35.03648692	12.50941959	7.943975742	1.203888416	2.933127547	0.257301946	359.2885594	109.4713723	48.28350337	1.160422027	0.007565715	0.093531657	1.062460244	-0.005293732	0.102839872	2.768839836	15.3863563	0.533574715	12.40971512	3.204469607	1.596080361	2	18.87686729	6.312897585	4.740574704	605.7374268	17.33380127	594.7627068	3.918189986	621.7974243	17.33380127	610.8227047	3.918189829	17.17826033	-1.281766427	3.832142184	8	8	7	7
1538	0	0	0	0	1537	6524.180176	92.1464996	21.1833992			17.8605442	13.88807698	4.53583792	46.04185184	12.37214585	8.647683749	2.07182312	2.615662878	0.526157192	359.9858741	225.2046174	108.6858244	4.791175246	0.002527126	0.073563561	3.583325982	-0.001572393	0.098168977	1.87639904	14.85913309	0.360068581	15.09773445	3.690381647	1.631516099	2	57.51343536	70.31879737	12.09723715	610.6392822	30.47888184	598.5186001	7.387375882	626.6992798	30.47894287	614.5785977	7.387375965	19.55884552	-0.3342437	3.013004983	10	10	4	4
1539	0	0	0	0	1538	8822.759766	92.1477966	21.1833992			17.0991106	14.78234313	4.281820888	44.60424469	18.21014368	8.950014575	1.983496904	2.511928003	0.496691211	359.8231043	228.9162705	67.09779142	2.054942846	0.004019381	0.107403436	2.408184409	-0.00437439	0.118398501	3.077269554	15.80534689	0.403380358	13.79367548	2.957472295	1.567759084	2	45.09232712	19.01102838	11.06756907	611.3186035	25.97888184	600.1367839	6.328519983	627.3786011	25.97888184	616.1967814	6.328519948	20.32648945	-0.223016516	3.205417547	8	8	7	7
1540	0	0	0	0	1539	2635.5	92.155098	21.1833992			17.02129221	16.13805743	4.985592554	44.17793664	13.62664721	10.51808973	1.9744699	2.354665149	0.578328724	359.3391767	162.3908596	73.28377658	1.176753342	0.000582067	0.074270467	1.049598992	-0.00080857	0.087413389	3.696023941	17.89558115	1.087485937	13.48007524	3.697847972	1.789999366	1	59.25	17.9933471	12.58852466	611.5311279	25.24334717	601.8415533	6.808890139	627.5911255	25.24334717	617.9015509	6.808890409	19.70844746	-0.286731911	2.897441845	8	8	7	7
1541	0	0	0	0	1540	1348.130005	92.1555023	21.1830997			8.003708363	11.60378824	2.805450544	38.0465768	9.584866823	8.548036429	0.928430319	2.880640369	0.325432274	348.5046117	160.8772559	36.58893318	0.918060273	0.005242948	0.060381835	1.106236756	-0.005737304	0.083087357	1.068903923	16.25586318	0.166710452	12.53886864	4.058430898	1.87445625	1	59.43929672	28.02918279	15.64478017	601.8057251	15.52734375	595.3008893	5.462830682	617.8657227	15.52734375	611.3608867	5.462830819	19.4885788	-0.855325303	3.040680901	8	8	7	7
1542	0	0	0	0	1541	4762.819824	92.1462021	21.1830006			19.34766531	14.85027433	4.323719949	40.41199162	13.43510758	8.197465277	2.244329214	2.504047987	0.501551507	359.9884135	155.2153282	135.5535474	1.782272279	0.003816908	0.064147947	2.501801252	-0.003289409	0.077436359	2.581651688	14.28728552	0.582325665	14.91762781	3.72105627	1.61109953	2	69.17358208	55.41618614	15.45924427	612.5124512	29.85821533	600.1512989	6.74156912	628.5724487	29.85821533	616.2112965	6.741569121	19.85871983	0.002568862	2.782919467	10	10	4	4
1543	0	0	0	0	1542	3415.51001	92.1533966	21.1832008			8.044095039	15.61291936	2.016619367	26.43588859	9.014907004	5.252483113	0.933115005	2.415581161	0.23392784	359.7417339	87.34243272	65.53749994	1.080941707	-0.000541369	0.072727325	1.002001643	0.000543551	0.087330795	3.69603157	10.32804351	0.790491839	13.23359945	3.720159912	1.663041137	1	51.06517959	30.9244846	10.9776138	606.7490845	11.26159668	602.0310356	2.758326405	622.809082	11.26159668	618.0910331	2.75832638	18.51109028	-1.252320894	3.608033173	8	8	7	7
1544	1	1	1	1	1543	23073.30078	92.1432037	21.1839008	1011.789978	1011.789978	18.43432236	12.78333213	3.788138135	45.44663839	12.39184247	8.58130626	2.138381481	2.743813275	0.439424017	359.9994202	130.1099786	101.5855741	1.710460186	0.002731188	0.078227849	2.262347102	-0.002480808	0.092212743	9.392716408	11.70248177	1.715563882	16.36716932	3.637325434	1.805015201	6	99.78797913	33.42208175	27.1520215	611.5996094	29.53845215	597.1238749	6.074955027	627.6596069	29.53845215	613.1838725	6.074955051	20.1884923	-0.714372264	3.391200749	8	8	7	7
1545	0	0	0	0	1544	1708.420044	92.1560974	21.1828995			11.53723192	13.14831101	3.518109562	40.38654996	14.99716053	8.976658388	1.338319063	2.701475725	0.408100704	354.6696267	201.6811818	44.84203881	1.151619583	0.002677458	0.062032402	1.049626976	-0.003780797	0.081459875	1.476215363	15.44073402	0.39512787	14.65139592	3.480180695	1.567430977	1	48.4519558	39.83201157	13.33292054	606.2775269	19.71112061	597.814831	5.824063982	622.3375244	19.71112061	613.8748287	5.824064057	19.58102179	0.013350721	2.807073573	8	8	7	7
1546	1	2	1	1	1545	4820.209961	92.1548996	21.1830006	228.797699	220.0220032	19.67357111	18.6260349	5.242048847	42.57279724	16.28348543	8.985791606	2.282134295	2.066059772	0.608077652	359.3721488	95.49084335	41.89933672	1.425470412	0.000701495	0.088462786	1.51036483	-4.06104E-05	0.098895902	3.266355515	16.78965846	0.59904427	13.41636068	3.426521811	1.650140042	1	64.23398113	34.88809418	14.52503269	613.7369385	27.32598877	604.8905838	6.938802036	629.796936	27.32598877	620.9505814	6.938801994	19.96194267	0.111111075	3.089884879	8	8	7	7
1547	0	0	0	0	1546	6652.640137	92.1527023	21.1830997			9.327149391	17.6640225	2.091791653	49.41714556	10.12267854	6.999341016	1.081949234	2.177653204	0.242647824	359.824288	199.9535469	55.37809475	3.993312836	0.004796081	0.099865758	4.488206983	-0.013311393	0.189571535	5.282513618	11.277152	1.279185449	15.24378949	3.704800357	1.761310795	1	45.77230453	16.86827169	11.57144805	609.7235107	11.35681152	604.6544341	2.494738749	625.7835083	11.35681152	620.7144316	2.494738698	22.00115395	-1.058836224	3.425440339	8	8	7	7
1548	0	0	0	0	1547	718.2919922	92.1556015	21.1828003			15.06205225	10.89442971	4.232462787	42.37415846	17.36399427	12.64565958	1.747198105	2.96292597	0.490965686	359.9364322	254.402075	136.6191523	0.836681396	0.013797305	0.082390843	0.86263451	-0.016361354	0.09779322	0.407962799	16.21623985	0.06994668	13.25892979	3.381165042	2.132172846	1	28.64349365	51.41803295	6.049741809	609.7694092	23.47888184	593.3017427	7.249260201	625.8294067	23.47888184	609.3617404	7.24925989	18.06155777	-1.172008405	3.887841089	8	8	7	7
1549	0	0	0	0	1548	6615.040039	92.1412964	21.1830997			12.36820602	15.7133413	2.426585145	35.52215129	10.64579606	6.426314981	1.434711933	2.403932217	0.281483868	359.9639355	141.3975483	101.1975648	1.204670131	0.003480989	0.058497354	1.158856481	-0.003858724	0.070689268	6.482420921	13.23665052	1.443182945	15.3854287	3.926977118	1.612068316	6	55.98218918	22.3131014	14.07769009	610.6150513	15.89508057	602.1040228	3.15664895	626.6750488	15.89508057	618.1640203	3.156648978	19.45947742	-0.32484124	3.000788629	10	10	4	4
1550	0	1	0	1	1549	7526.850098	92.1514969	21.1835995	2.33459		15.47680664	15.81718139	4.407171966	42.15040196	12.45563381	8.785394713	1.795309544	2.391886767	0.511231933	359.9791595	231.6981594	95.51274462	1.434807599	0.002065988	0.082429124	1.36068809	-0.002625855	0.091586883	3.557049751	14.68607572	0.899131351	14.15240502	3.520688613	1.688844891	1	53.91528702	26.73899571	12.27278473	611.3383789	21.56152344	601.6086708	6.172964059	627.3983765	21.56158447	617.6686684	6.172964272	20.16732502	-0.714864576	3.32181338	8	8	7	7
1551	1	1	1	1	1550	9656.370117	92.1433029	21.1830997	1011.789978	1011.789978	14.91225815	13.25620053	2.671496281	36.17380884	9.541471156	6.025174733	1.72982192	2.688960538	0.30989356	359.9250472	196.5343278	57.80249772	1.708997905	0.005115676	0.059578931	1.444653809	-0.002625908	0.070518896	4.590877533	12.43455745	1.086644129	14.00708473	3.937703973	1.627697785	6	61.90556335	15.14736618	12.09229422	610.8141479	21.11022949	598.3696921	4.084852495	626.8741455	21.11022949	614.4296896	4.084852396	19.06654167	-0.499377699	2.828174043	8	8	4	4
1552	0	0	0	0	1551	6746.919922	92.1521988	21.1828995			10.93519306	18.2934844	2.46098899	57.0531062	9.1756013	7.808027451	1.268482447	2.104635626	0.285474715	359.9897089	105.7496486	99.79587622	4.470470905	-0.002997222	0.222122098	4.890653133	0.010770275	0.238310416	5.94006443	12.1685433	1.229083621	13.3102057	3.703744626	1.818134746	1	40.89881134	15.7795831	10.12613488	611.2648926	12.74926758	605.3483256	2.816662784	627.3248291	12.74920654	621.4083232	2.816662837	21.87384129	-1.515565075	3.721188266	8	8	7	7
1553	0	0	0	0	1552	6427.560059	92.1503983	21.1830997			19.80664778	15.55146917	4.90886435	44.71635751	17.20054643	10.13185542	2.297570944	2.422709385	0.56942825	359.9518914	203.2546404	74.41993277	1.506611884	0.002883246	0.093600435	1.29677707	-0.00309945	0.099316673	6.110211372	16.60378023	1.185081697	15.57097524	3.21784711	1.714534863	1	51.68339157	19.73782134	11.42363715	614.2952271	26.25079346	601.0326728	6.871018807	630.3552246	26.25079346	617.0926703	6.871018988	20.16932869	-0.136160452	3.033062088	8	8	7	7
1554	0	0	0	0	1553	10378.7998	92.1511993	21.1833			22.11701012	18.44255517	4.571250495	46.75247604	11.48575199	9.114687156	2.565573215	2.087343417	0.530265042	359.9816418	95.73873015	101.438931	1.294460297	0.001542591	0.072080241	1.411305189	-0.001229724	0.084486315	3.191537857	15.27837804	0.618437391	13.76388741	3.954384912	1.802391705	1	52.14215469	15.4878173	12.02160089	616.3450317	26.93127441	604.9478852	5.907072131	632.4050293	26.93127441	621.0078826	5.907072096	20.44559669	-0.382485539	3.099221432	8	8	7	7
1555	0	1	0	1	1554	4448.600098	92.1527023	21.1825008	1.02672		10.18424225	16.98758114	2.245423617	49.25521984	7.999759074	4.811582586	1.181371927	2.2561204	0.260469132	359.6361683	115.6737255	67.28775274	2.737053037	0.00160889	0.081238488	2.232476234	-0.001292398	0.094432126	4.441460609	10.45778393	0.669040795	15.68680561	3.898332106	1.603567385	1	30.36931038	12.44202455	7.44182077	610.5874023	12.09088135	603.8032128	2.725970245	626.6473999	12.09088135	619.8632103	2.725970221	20.1277113	-1.059597765	3.332727383	8	8	4	4
1556	0	0	0	0	1555	5578	92.1560974	21.1826			16.41923952	16.27854343	3.970290678	48.94154011	15.86159038	10.27274961	1.904631853	2.338368773	0.460553708	359.9959868	176.9227252	131.769448	1.242827058	0.000910896	0.080299408	1.318032265	-0.000862129	0.096935646	2.699378967	15.41608469	0.764493792	13.99659795	3.498489004	1.74005182	1	58.89819717	19.85284135	14.25831284	611.0927124	24.52197266	602.3596247	5.760494654	627.15271	24.52197266	618.4196224	5.760494749	20.2393713	-0.118379662	3.058445435	8	8	7	7
1557	0	0	0	0	1556	892.6920166	92.1535034	21.1823997			5.867775917	15.26559977	1.589590005	51.10042278	14.27719534	6.106665166	0.680662155	2.455870233	0.184392433	332.6152935	222.7731702	34.39758375	4.311323881	0.004137874	0.171425825	4.338384867	-0.024956854	0.259861997	3.431406021	9.597964721	1.026246042	12.06112754	2.845771524	1.263710933	1	18.46167564	7.194077541	5.007776914	605.6268921	8.080200195	601.6233167	2.194323798	621.6868896	8.080200195	617.6833141	2.19432413	18.80849695	-0.881364694	3.34353626	8	8	4	4
1558	0	0	0	0	1557	2912.26001	92.1537018	21.1826			7.059506416	15.06439249	1.821766764	28.88723357	8.599751409	5.942221704	0.818902731	2.479210277	0.211324938	359.8524057	88.46911414	55.21688129	1.076038182	0.002160247	0.072303435	1.127458751	-0.002303958	0.087125426	4.42185688	11.36602242	1.012343593	13.42065544	3.905339905	1.658000548	1	42.09637353	25.30228618	7.926294415	605.6396484	10.17565918	601.300356	2.604032233	621.699646	10.17565918	617.3603535	2.60403223	18.81970024	-1.164597715	3.42468536	8	8	4	4
1559	0	0	0	0	1558	8329.44043	92.1500015	21.1828995			19.73291731	14.43369196	4.298693865	42.97101116	13.31277791	9.483440195	2.289018393	2.552371537	0.498648475	359.9937196	179.6684289	145.7650877	1.572088718	0.003649174	0.080291152	1.29456389	-0.003471195	0.084242482	6.570536613	17.60099287	1.224148283	16.35351551	3.730127829	1.79558716	1	52.26266479	18.16775953	13.02862098	614.2397461	26.1940918	599.6830774	6.01110355	630.2996826	26.19403076	615.7430748	6.01110367	20.13516855	-0.186629812	2.807393769	8	8	7	7
1560	0	1	0	1	1559	16224.7998	92.1475983	21.1830006	197.4680023		17.78877354	15.71361375	4.239631921	49.36413496	14.37196198	8.9715048	2.063497782	2.403900613	0.491797291	359.9968567	150.2047869	115.7505683	1.492162466	0.001078715	0.08864263	1.876943648	-0.000858849	0.093292955	3.51197052	15.50000543	0.54430087	14.82441682	3.444892577	1.669210875	2	75.9879837	22.89519306	17.62457116	612.3318481	25.53814697	601.5140342	6.047324279	628.3918457	25.53814697	617.5740318	6.047324334	20.79228306	-0.342903579	3.146633341	10	10	7	7
1561	0	0	0	0	1560	8144.509766	92.1542969	21.1826992			15.65523434	17.21852646	3.61980262	35.29377403	10.71268944	6.260481038	1.816007137	2.229330743	0.419897092	359.9452312	248.2236288	66.16731697	1.166510165	0.000786998	0.083206198	1.304758549	-0.001046993	0.101359266	3.957018852	13.89142239	0.851300006	13.35857263	3.448675005	1.573303393	1	53.26756287	14.49877459	11.47214581	613.6958008	18.23193359	603.8111727	4.352654766	629.7557373	18.23187256	619.8711704	4.35265481	19.53639841	-1.231487281	3.733779516	8	8	7	7
1562	0	0	0	0	1561	1948.709961	92.1491013	21.1823997			18.43065453	15.01116523	4.494043691	45.33576898	18.15247305	9.320597212	2.137955666	2.485384641	0.521309054	359.9409491	287.3827183	50.70400278	1.570316195	0.004127468	0.142193903	1.308928549	-0.003899674	0.128807245	1.823055267	17.88095972	0.444330888	14.22144866	2.877690145	1.830613188	2	54.0225544	47.19957095	11.52207423	613.961792	23.57434082	600.5211998	5.909587243	630.0217896	23.57434082	616.5811973	5.909587126	18.72018719	-0.910409263	3.91421867	10	8	7	7
1563	3	3	1	1	1562	47582.69922	92.1388016	21.1830997	1618.329102	1618.331055	21.02176189	17.35505136	4.261979122	46.94414946	12.87681447	8.980423374	2.438524246	2.213493856	0.494389564	359.9990845	148.4142512	105.5832914	2.875971794	0.004214067	0.088432989	3.877899766	-0.001659476	0.104133826	10.03167343	12.85570803	1.742930725	16.60782522	3.509022624	1.741870106	6	86.19113922	28.67251489	19.02024701	616.9891968	23.03552246	603.8446776	4.88744038	633.0491943	23.03552246	619.9046751	4.887440422	20.85268402	-0.69759693	3.340090738	8	9	7	7
1564	0	0	0	0	1563	5163.5	92.1399002	21.1823006			9.67979908	14.38667608	1.996512652	36.49519202	9.588898491	5.423923087	1.122856617	2.557825378	0.23159546	359.3008174	182.6351782	53.86631431	0.898355722	0.004245506	0.051613006	0.989098787	-0.004604581	0.066874079	3.473644257	10.68266497	0.559879868	13.70624611	3.913762738	1.538910945	6	66.28641009	45.74954096	12.84659334	607.9837036	13.37036133	600.2962098	2.852641586	624.0437012	13.37036133	616.3562074	2.852641626	18.63544559	-0.347311958	2.877135128	10	8	7	7
1565	1	3	1	1	1564	6633.080078	92.1486969	21.1826	724.2109985	436.5440063	16.97206497	15.57442792	3.753415574	45.01249817	15.55770932	9.486419785	1.968759537	2.420046168	0.435396194	359.9898724	116.9643128	92.63031135	1.276284099	0.00126918	0.086908278	1.149778098	-0.001502034	0.084467877	3.721863747	15.88501726	0.726852857	16.05723637	3.352589922	1.654686419	2	74.20030975	22.50684203	17.87219899	612.6801147	22.67181396	601.5235146	5.22397693	628.7401123	22.67181396	617.5835121	5.223977024	19.6748724	-0.310141278	3.223802999	8	8	7	7
1566	0	0	0	0	1565	1305.449951	92.1533966	21.1821995			6.740262032	15.16558989	1.467386214	58.44507734	10.22699142	8.530290634	0.781870604	2.467471377	0.170216795	359.9593204	137.7357051	115.3862304	4.282083511	0.000793978	0.223753299	4.405725598	0.007099327	0.25697068	3.081129074	10.67693625	0.730288649	13.18548799	3.399468664	1.568082131	1	47.60102463	17.64198428	10.88567938	606.4353027	9.14453125	601.5049983	1.975396829	622.4953003	9.14453125	617.5649962	1.975396896	20.41568661	-1.765077604	3.762088333	4	4	4	4
1567	0	0	0	0	1566	7605.310059	92.1567993	21.1828003			14.99885607	14.5379046	3.563534472	39.47654422	10.87212675	6.829497669	1.73986721	2.540282871	0.413369989	359.9643945	102.7909166	70.07831287	1.54022789	-0.000409711	0.073679797	1.267545402	0.000488566	0.084568074	1.091280937	14.22553307	0.210176703	14.56931978	3.76850154	1.601379931	1	49.39162064	14.865117	11.28766054	609.5629883	23.72424316	600.044325	5.38129776	625.6229858	23.72418213	616.1043224	5.381297744	19.79616213	-0.477530858	3.238113883	8	8	7	7
1568	1	1	1	1	1567	7130.830078	92.1572037	21.1826992	1441.219971	1441.219971	16.11816454	15.57110124	3.908504872	45.98802031	14.18388986	9.112566883	1.869706869	2.420432065	0.453386553	359.9729585	272.0751378	91.79620835	1.393696249	0.001160733	0.076967589	1.495151043	-0.001161363	0.096247568	0.814480782	14.57108616	0.205919488	13.21714073	3.549810687	1.594965377	1	84.39995575	49.26438736	18.25828762	610.5742798	24.81225586	601.4345491	5.624028283	626.6342773	24.81225586	617.4945465	5.624028357	20.38110828	-0.220889329	3.060547974	8	8	7	7
1569	0	0	0	0	1568	2255.939941	92.1539993	21.1821003			10.80169773	15.11075965	2.661465597	58.73904524	11.75009462	7.822826169	1.252996683	2.473831687	0.30873	359.9758757	247.0589836	92.70913595	4.140083075	0.002042703	0.154193688	4.169843674	-0.003866656	0.19817145	2.19670105	12.79201037	0.492635578	14.0174998	3.148269938	1.600578539	1	37.83102036	11.70388615	9.669384541	610.0322876	13.5993042	601.2229994	3.484798216	626.0922852	13.59936523	617.2829969	3.484798497	19.2175312	-1.746968367	4.001455323	8	8	4	4
1570	0	0	0	0	1569	3455.790039	92.1427994	21.1823006			17.26339912	18.40114745	2.891536308	31.54569761	12.79505574	4.990906412	2.002554417	2.092146712	0.335418201	359.7547394	196.5419122	45.05559397	1.063451648	0.000319091	0.060779707	1.34362036	-0.000406739	0.075648061	4.450811386	14.62771241	1.177418766	11.34734491	3.508298743	1.299213069	6	36.79229355	16.4788097	9.089922775	614.0714722	20.79718018	605.391328	3.407480098	630.1314697	20.79724121	621.4513257	3.407480033	19.29696894	0.015085157	2.826952781	10	8	8	7
1571	2	2	1	1	1570	4382.129883	92.1548996	21.1823006	363.039978	363.0390015	17.12924814	14.85136115	4.79710729	41.56237855	16.0643322	8.820853492	1.986992836	2.503921919	0.55646444	357.0897033	113.9580987	27.22684099	1.309198201	0.005058348	0.090656798	1.841852367	-0.005216868	0.107669075	3.933929443	16.08080904	1.162604455	12.65481952	3.342024891	1.70582001	1	61.01768875	55.26341074	11.88688415	611.739624	25.06817627	599.938827	7.369951608	627.7996216	25.06817627	615.9988246	7.369951696	19.13065529	-0.226616761	3.409747151	8	8	7	7
