Landslide,SlopeR,SlopeM,SlopeSTD,SoildepthR,SoildepthM,SoilDepthSTD,AspectM,AspectSTD,PlanCurvR,PlanCurvM,ProfCurvR,ProfCurvM,RelRelfR,RelRelfM,TWIR,TWIM,TWISTD,SoilType,DistRR,DistRM,Rain201321MAX,Rain201321R,SPIR,SPIM,SPISTD,LULC20172021,NDVI20172021
NO,39.88926862,17.1367799,7.350105563,2.11453414,2.690818562,0.517317863,204.5709192,33.8168371,1.377397239,-0.001311913,1.233099341,-0.000274944,2.29761219,16.98783088,11.99738947,3.028449143,1.458362764,1,29.23854065,9.990175113,628.0143433,27.81719971,18.89496994,-0.122027521,3.197121887,8,7
NO,46.26827455,18.13967652,9.608806909,2.236172438,2.46278743,0.553739204,209.9811072,73.22537035,1.886067212,0.002518298,1.679573298,-0.00276005,5.606653214,16.76376855,14.90884036,3.144221287,1.664655161,4,44.06160736,16.69433824,628.789917,28.95965576,20.4815793,-0.111596922,3.170936322,8,7
NO,41.33273482,18.22044184,8.560771755,2.218398094,1.965926216,0.606584725,111.7319708,63.9310356,1.447783828,0.004653434,1.451949835,-0.002413564,5.439829826,16.81550253,14.16251582,2.888763834,1.794372204,5,70.43646502,38.77323212,632.6843262,20.13201904,19.64361382,-0.858244905,3.949412655,10,8
NO,39.5743448,17.77173518,8.717108122,2.151586294,1.74258161,0.583199867,281.5121616,68.63983366,1.228033185,0.000153969,1.238272727,-0.000233724,4.755616188,17.08163774,18.09055817,3.062957606,2.105672851,5,51.56370544,19.69809512,632.5588379,19.32684326,19.88883114,-0.948480057,4.126701524,10,8
NO,45.1058783,16.78344774,9.891027614,2.187652349,2.644269564,0.558681976,160.2123847,131.692921,1.399262249,0.006036645,1.263445735,-0.005401148,4.183564186,15.90787009,16.00545812,3.376013016,1.833318867,4,37.5927124,12.43045132,628.4463501,28.61553955,20.24474573,-0.092295516,2.991359573,8,7
NO,38.45345473,20.74596778,7.950110914,2.175222397,1.761934508,0.616406886,178.2047364,27.52948666,1.102510214,0.005861601,0.892047048,-0.004330206,2.557447433,18.39383329,13.26102749,2.548318175,1.790954475,5,47.61786079,41.33720393,632.6359253,19.55895996,19.21063042,-1.137288319,4.422511814,8,8
YES,35.61119582,7.878328114,6.337245608,1.033132076,3.246059665,0.192486883,98.90689504,114.7076351,1.240790069,0.002319583,1.225532353,-0.002622574,2.828028679,14.98425254,14.40016153,4.121155707,1.701094042,1,35.54999924,13.23239895,616.7834473,19.89752197,18.59773111,-0.87250024,2.853521715,8,7
NO,71.0853632,18.85740028,12.67585698,2.876400232,2.070575987,0.566919459,218.6327584,111.5869575,10.49927378,-0.005994799,8.232167482,0.005401957,8.757676125,18.13911345,12.5282613,2.280861284,1.753116009,6,131.3888779,176.4617194,629.8452148,51.8215332,20.45375681,-2.720318511,4.418319432,11,7
YES,42.84974525,16.69831837,9.258630286,2.147134542,3.092310121,0.587002437,174.6786639,71.21448291,1.319186985,0.00789124,1.387854397,-0.005868003,3.66462326,17.0612778,14.48142937,3.550687021,1.675974636,1,103.2721562,52.22010356,624.7449341,43.00500488,19.45945787,0.044463406,3.322119003,8,7
NO,34.98903278,15.08283937,8.435034329,1.937562704,1.578993425,0.487573401,115.4235238,45.63580773,1.336754858,0.001728335,1.34793663,-0.00158098,4.584522247,16.72584203,15.47159049,3.209471327,1.851680375,5,40.76675797,10.68466155,632.112793,16.92779541,20.24854565,-0.718814425,3.719263961,10,7
NO,32.96791952,14.30412589,7.921471601,2.052420378,1.735026014,0.536408376,244.1859213,51.98599039,1.129867256,0.005110533,0.852941006,-0.003756476,5.122959137,17.16584618,13.91523769,3.319061114,2.144677953,5,55.74893188,20.2255933,632.7926636,17.60290527,20.04695797,-1.033663303,4.104192554,8,7
NO,37.4798871,14.42422286,8.599928323,2.569555283,2.976174037,0.599431029,160.8893942,48.4569551,1.581292748,0.00324076,1.653565764,-0.003559777,1.252767563,17.96919237,13.8533549,3.393344272,1.607486179,1,35.54999924,12.26639391,628.8092651,41.12872314,19.54857779,-0.649132254,3.683216622,10,4
NO,63.36997899,18.6997919,12.27819848,1.601959944,1.671507393,0.459948803,208.1198486,129.3204774,8.542647839,0.000331518,5.35355854,0.000852902,1.935388565,13.51302968,11.28089142,2.116141384,1.733105339,6,96.38995361,506.5011587,631.4175415,13.44946289,19.01331997,-3.033334384,4.544272496,10,8
YES,41.76100954,15.36173114,8.372714665,2.512463093,2.578994832,0.697233058,201.4764678,60.2101522,1.54932344,0.001131369,1.447158694,-0.001043587,6.16417408,17.73827293,14.62608331,3.476084353,1.571849136,1,88.41339111,31.28685396,629.4321899,35.46954346,20.56739235,-0.081779012,3.290012517,8,7
NO,37.40824546,11.60001293,7.490489097,2.522904873,2.687192063,0.72311404,92.66871918,60.53676769,1.00497666,0.000867465,1.111273348,-0.000841732,4.309348106,17.12985519,14.48380072,3.745162587,1.639165139,1,80.15647125,22.98526656,629.4560547,35.75091553,20.90356588,-0.814662746,3.67166263,8,7
NO,66.08253375,19.03462492,12.70162069,1.770534992,1.848153089,0.504163278,128.1646762,127.1857382,8.362483501,0.001100737,4.813950539,0.001236479,4.306190491,15.66312815,12.57824504,1.993286421,1.72448426,6,61.43344116,300.3584316,629.4940186,17.86315918,19.56956005,-3.431828784,4.638309094,10,8
NO,54.41163284,18.22049256,11.78220204,1.696963787,1.834838169,0.488195201,240.4390713,60.11505894,7.814687729,-0.003269064,6.140028,0.001755421,4.725892067,15.35001817,10.98563075,2.19198926,1.688683906,6,73.19303894,271.3352425,630.0552979,16.06054688,19.29625988,-2.889174076,4.495630364,10,8
YES,36.65773865,11.0686371,7.463577726,1.741482258,2.875693932,0.377455901,111.3090807,90.85082919,1.331251979,0.00091912,1.386262536,-0.000635036,4.593916893,14.29272082,14.30699092,3.762273635,1.658538327,1,51.57677841,20.04257124,624.3526611,26.71398926,20.38391304,-0.507149539,2.925447468,8,7
NO,44.07089711,16.03315654,9.929548204,1.674987316,2.683330416,0.497392567,75.30386064,35.78572049,1.218424201,0.007668684,0.991878539,-0.00676067,0.801797867,14.5109713,15.51358801,3.173614446,1.934332086,5,49.80610275,18.72451134,625.2866821,22.78869629,19.08336163,-0.928590069,3.753369921,8,7
NO,41.88024736,18.08165475,9.559573805,1.980954885,2.643600885,0.528328153,243.6935963,82.02787394,1.744195879,0.004653107,1.498180091,-0.004648125,2.606988907,15.15606767,15.37473989,2.939460492,1.866361691,5,65.3776474,27.68720027,627.6845703,25.18621826,19.78751898,-0.761805616,3.590917826,10,7
NO,37.70238492,16.63110939,6.000412303,2.103323936,2.642551133,0.476764983,182.270555,144.3004721,1.078371823,0.004728688,1.22484076,-0.002023576,2.155315399,17.11294147,11.2838884,3.26969892,1.484657885,1,29.99712372,8.947023027,627.736145,28.28411865,18.24033642,0.263799648,2.782617183,8,7
YES,59.68414766,14.83132222,10.91822733,2.174756527,2.584429401,0.391723608,137.8401988,108.356382,10.12125635,0.004500165,8.912582397,-0.004489275,3.325948715,17.57416192,14.89058554,2.397311526,1.75707259,5,68.89325714,21.98463338,631.1183472,22.12231445,19.29497719,-3.197235118,4.621600012,8,7
YES,41.71145939,11.00002263,6.536879352,2.14264226,3.30976282,0.415061276,136.2722938,100.6477718,2.903816402,0.003966556,2.876439154,-0.000585561,12.80518484,12.18504326,14.67639294,3.986455186,1.54621343,1,212.5233307,87.60649756,622.0640869,92.05230713,20.50959444,-0.002063633,2.75357198,10,7
NO,40.03849143,18.00895147,8.050679996,1.860094309,2.168344068,0.462684289,245.6877263,92.45613614,1.658138692,0.004634367,1.373810232,-0.002051716,3.585007668,15.92968312,15.8536967,2.816524126,1.841699233,5,111.2738624,61.20545976,629.7716064,18.92565918,19.51590157,-1.187870939,4.155184256,10,8
NO,34.28226281,17.54777887,7.696651606,1.832324982,2.082782502,0.49710778,163.7912725,33.91680284,1.207846284,0.000432168,0.987558097,-0.000246176,3.157878876,15.63618563,16.52822492,2.94253192,1.749298604,5,85.89738464,43.71497239,629.8692017,18.33520508,20.34808397,-0.858138657,4.075272865,8,8
NO,36.754365,15.75937321,9.047889372,2.000320911,1.64874971,0.497098536,103.7011496,104.1539085,1.325576603,-0.002199294,1.344105482,0.002242544,3.369810104,17.45152625,14.64468682,3.550752549,1.871777439,5,61.2634697,29.99681062,631.5872192,18.50958252,19.63015366,-0.279821436,3.563494572,10,7
NO,42.34807602,18.41887776,9.568393303,1.827614784,2.202069403,0.508792591,233.5727386,97.88780878,1.66703409,0.005076418,1.476540446,-0.005115645,1.970601082,14.79909397,16.63225561,2.966421211,1.977021213,5,53.28443146,20.39802751,629.0824585,19.40148926,20.13164234,-0.821292686,3.801258128,10,8
NO,33.94354312,9.131217026,7.072033571,1.105874777,3.036871586,0.265649598,235.8289968,123.273871,1.345447302,-0.000921023,1.442261219,-0.000343551,3.175995827,14.09946248,13.08787426,4.087208528,1.768980601,1,48.64450455,28.05039579,617.9523926,20.31469727,18.70294046,-0.610669424,2.944715666,8,7
NO,35.71440441,15.54250194,6.460936952,2.102744579,2.374340064,0.448678169,199.3499616,113.5576462,1.043584377,0.002159914,1.400005043,-0.002480536,2.151542664,17.91533615,12.77643198,3.392631345,1.486371846,1,34.13129044,14.6436588,629.0199585,24.99633789,19.85274792,0.195056628,2.778249557,8,7
NO,43.05133969,17.36492333,9.356630003,1.169189692,2.974738648,0.32901222,104.9701445,61.01170572,2.98941493,0.011141657,2.843147278,0.003151468,1.449325562,14.78560388,13.41859937,3.107317393,1.609740968,1,21.85032082,6.988514175,619.355957,19.93792725,20.53188133,-0.328959382,3.174641354,8,7
YES,38.8700051,16.1616709,9.934078814,1.681121349,2.540741898,0.435825997,115.6226987,62.57102552,1.411821902,0.002175036,1.324601591,-0.002077365,3.534358025,14.9356043,14.54539907,3.180937078,1.966248494,5,70.38381195,34.2244078,625.3793945,22.75732422,20.33066845,-1.071677016,3.773976036,8,7
NO,43.01004509,16.59860216,8.703650602,1.683617353,2.824523552,0.442208269,279.4638549,68.71848207,2.490126014,0.005306914,2.386169434,-0.013082149,1.377488136,14.82633137,13.879255,3.338292413,1.77306463,1,40.5013504,18.84555443,624.1878052,25.3762207,20.36681128,-0.074759132,3.178540515,8,7
NO,33.06876661,11.06680573,8.076890256,1.214453697,2.763160653,0.291024046,216.2495903,135.1386145,1.020295203,0.002496148,1.037473232,-0.002832583,2.114906311,15.41284541,14.04170929,4.032644882,1.734437374,1,34.85753632,15.9590005,619.9090576,20.33129883,20.38531494,-0.298371968,2.737575658,8,7
NO,38.68983589,16.31412642,8.117342503,2.006733418,2.139180895,0.570193102,235.4627482,37.54900738,1.08779341,0.00755019,0.935429037,-0.004252867,5.674383163,15.89978995,13.87861457,2.9917697,1.880952787,5,75.15254974,41.46718587,631.5097046,18.71594238,18.92801857,-1.227018463,4.263201954,10,8
NO,41.52900008,16.13463586,9.331757228,2.006008148,2.150137584,0.525342774,118.5851972,68.02449639,1.643811107,0.00452766,1.437765658,-0.004598741,2.784682274,15.40121501,15.28567386,3.142446505,1.838607221,5,72.74472046,41.70393953,629.9335938,21.19927979,20.36408949,-0.71960625,3.543486617,8,7
NO,38.37815018,18.68892416,8.966877878,1.965147495,2.005406037,0.5518289,275.0957537,87.70698649,1.275033474,0.00139793,1.327701896,-0.000737782,2.767811775,16.24820112,15.35735381,2.91111894,1.966149801,5,57.82994461,21.11504406,630.7404785,19.19903564,20.28742313,-1.033097153,4.07437774,10,8
NO,38.28946443,20.05432317,8.909301969,1.974513292,2.620071911,0.493431015,263.361055,99.79999496,1.636940062,0.003518815,1.401975751,-0.003847918,2.081800461,15.23266438,15.76706713,2.73557293,2.086779159,5,35.66357803,14.95257741,627.6365967,25.13897705,20.19447231,-1.227024477,4.127157839,10,8
NO,39.23197382,16.76900963,6.968140773,2.065238953,2.522936703,0.46733466,132.9480849,50.25964383,1.495230138,0.00349582,1.473650515,-0.003470135,3.815110207,15.96013732,13.07014212,3.186822337,1.439996741,1,38.52252579,15.15040618,627.4431763,28.02789307,20.29913521,0.162058181,2.860601061,8,7
YES,38.67797803,18.97285846,9.70954099,1.983644247,2.153167643,0.601565919,83.79686136,44.67533833,1.108790994,0.006582132,1.009178042,-0.006138253,1.617422104,17.54561061,12.64577579,2.652898791,1.678769894,5,68.07761192,62.41971884,630.9005737,19.25396729,20.62068129,-1.226270571,4.132146216,10,7
NO,34.10476083,11.61727736,5.540167041,2.570090532,3.009929439,0.516199722,194.1446736,119.5836456,1.476241112,0.001976461,1.445536554,-0.002523729,4.141927719,17.99908783,14.32012531,3.962014809,1.542981848,1,67.86647034,18.39863898,628.8120728,41.13818359,19.85676289,0.017926329,3.125447431,10,8
NO,66.07599455,18.49309088,12.72026582,2.016380787,1.716591655,0.570180564,178.2840618,132.2643715,9.486471176,0.000761237,9.956889153,-0.000602992,3.96954155,16.34097612,11.37481081,2.048311934,1.705000697,6,152.8070984,390.2811612,631.6918945,18.5993042,20.25380325,-3.420778534,4.613098945,10,8
NO,38.43554943,18.56549219,9.583230411,2.084302425,1.930288559,0.647935515,161.4636122,30.93138677,1.589875758,0.003079215,1.214962125,-0.002876229,3.412999153,16.86388546,11.36547178,2.738993836,1.914413513,5,85.48442841,33.91456547,632.0855713,19.03729248,19.58871365,-1.492762598,4.431114464,10,8
NO,62.36091763,16.2419468,11.66552622,1.530595303,2.396264551,0.468332399,118.6995237,84.23636935,7.379348278,0.005386107,4.961206198,-0.004388323,3.776258469,15.66199778,11.64221871,2.264164401,1.712019211,5,70.97270012,38.69355379,627.4801636,16.53955078,19.09784985,-3.266297519,4.532639633,8,4
NO,36.9861912,12.00609789,7.7346401,1.914192677,2.57847006,0.415000052,217.6326614,37.6622634,2.839932442,0.003367308,3.827359438,-0.00913291,2.073934555,16.24275968,13.43278712,3.214252223,1.891335586,5,45.27878571,15.12648028,629.2994385,20.60296631,20.20829391,-1.939479856,4.432784612,8,7
NO,40.36346553,17.65502501,10.66715313,2.003921032,1.875863987,0.56711257,233.0200445,106.1849961,1.476245344,0.001312253,1.280502617,-0.001910571,2.078388214,17.26540986,15.47487223,3.365355719,1.877392035,5,77.81258202,65.95543235,631.0524292,19.34698486,19.88522196,-0.09621214,3.185270055,10,7
NO,32.59112899,13.16069656,6.333627975,0.637687206,2.829937928,0.171249883,169.2919356,36.65750447,3.416753531,0.00809987,4.237379313,-0.009946334,0.811782837,15.95054375,9.692216054,2.651281882,1.595229233,5,35.19874191,32.94206099,617.9206543,9.306762695,16.38764215,-2.16130316,4.247739134,10,7
YES,63.33856284,15.32405253,10.01665405,2.093888521,2.35688663,0.59153441,242.4448671,88.34307383,9.166810513,0.00505961,5.286883116,-0.009341016,2.072526932,17.0112312,16.07307005,2.97574528,2.006519057,5,46.13167191,15.4148606,631.2077637,20.56286621,20.16516685,-1.670570782,4.271703863,12,4
NO,36.0405173,16.96818887,9.230375752,1.826631308,2.00380752,0.580498922,302.2682385,64.22401435,1.430882215,0.003415847,1.388193786,-0.003232842,1.952255249,16.40546151,14.30665725,3.287889733,1.920470768,5,84.27207947,34.31705638,630.4779663,17.42999268,19.22899914,-0.66901708,3.835003192,10,7
NO,40.00972243,15.04928679,10.41529763,0.935064316,2.925228878,0.308151336,63.80507164,69.34818682,1.12703371,0.007827371,1.182955027,-0.008456982,1.73476696,13.55820183,14.62945139,3.130029102,2.195433727,5,47.32662201,71.05222769,618.8292236,14.67108154,19.620152,-1.930771468,4.066168494,10,8
NO,46.74312349,16.08972259,10.86329674,1.868259668,2.056567436,0.562456248,116.1121253,121.2013994,3.928108811,0.003157875,3.863141656,0.000273067,2.063766479,16.79598482,14.74436998,3.362071791,1.798361876,5,99.5719738,52.68870019,629.1237793,20.0569458,22.04755306,-0.429915117,3.306443408,10,7
NO,39.60418122,17.46907286,9.027963766,1.901536465,2.536342556,0.549590189,221.5632452,47.29772023,1.192397356,0.004922783,1.359412491,-0.004624239,2.92141819,14.66751193,13.42106771,2.937303578,1.800234706,5,67.21465015,47.07196841,627.6645508,23.36102295,20.29926491,-0.705063325,3.549073396,10,7
NO,37.94366025,19.8414052,10.76120534,1.743691683,2.122893568,0.593762111,64.37712705,53.29322624,1.448471546,0.007340988,1.833483696,-0.005684134,0.369275093,15.82455072,11.89382154,3.009599109,1.872947327,5,22.12944031,79.00680657,629.7283936,17.14093018,19.66426945,-0.57930467,3.654338213,10,8
NO,66.64255663,20.24342376,11.7856292,1.496399879,2.128694962,0.446242761,254.0710688,114.8472695,6.672970772,0.002655082,6.832786798,0.001940749,1.92991066,14.65317281,11.84927475,2.073917796,1.818042129,6,131.9409046,95.43619844,627.9071045,15.50811768,19.55350733,-2.774968378,4.443458174,10,4
YES,37.26661142,13.91728227,7.870628866,1.904986143,2.665501409,0.415265745,101.1885517,96.18724448,2.731073022,0.003030224,1.993995011,-0.002902495,1.341493607,14.55301295,14.41787648,3.61837018,1.715077047,1,36.53491592,11.70199408,625.6383667,28.3348999,20.85571003,-0.033305759,2.744405116,8,7
NO,38.20662773,18.79265384,10.11577269,2.526259184,2.09717268,0.66527562,258.4290759,106.0902392,1.497150898,0.003198529,1.477040946,-0.003628019,1.834506035,16.65190677,15.27799827,3.03371613,2.044611399,5,60.20359802,11.58752706,632.7473145,25.28778076,20.53374529,-0.848726788,3.915714911,10,8
NO,56.65291762,15.82542529,11.6969158,1.173513651,1.568124367,0.357643942,202.1708632,62.56280791,5.872666597,-0.000645898,5.281511307,-0.000229422,3.624061584,15.34014725,11.57038635,2.36892781,1.696265627,6,100.5460815,307.3767144,629.776062,9.85736084,19.29826117,-3.263095247,4.506299799,8,8
NO,42.70322065,18.42901797,9.468498003,2.641081572,1.978336924,0.67715565,115.1628903,70.74039174,1.456400394,0.001774427,1.349098742,-0.001717867,3.64368248,17.21081765,15.50998986,3.007915531,1.889103564,5,69.35642242,28.00047731,633.4050903,25.94555664,20.47857237,-0.645262163,3.76788732,10,7
NO,38.59392509,13.5168658,8.584441303,1.823050261,2.7793261,0.330599951,237.5812953,62.34555172,1.232137978,0.003892597,1.191434562,-0.004035482,2.684212685,14.07456817,15.32430732,3.644946977,1.677075016,1,27.8210144,9.506707263,625.192627,27.02880859,20.07728863,-0.139771167,2.785016035,8,7
NO,36.96729537,17.50944107,7.712043754,2.202078819,1.791943093,0.51906492,234.3510242,63.88416733,1.481118381,0.001754342,1.382088482,-0.002141374,4.346539497,16.97459528,16.78669113,2.926441542,1.895388817,5,79.19773102,44.75708819,633.3882446,18.82025146,20.66127205,-0.936164148,4.081783099,10,8
YES,37.52894342,18.16195563,8.179413418,1.905066729,2.333635395,0.507741832,114.2678103,53.81593729,1.487809598,0.00126794,1.419257879,-0.001496651,2.075659752,14.47308995,14.63115373,2.769453653,1.868038333,5,73.87864685,30.98528965,627.7297974,23.30743408,19.78792906,-1.131843056,4.101097327,10,8
NO,45.06556583,20.10198735,10.44674745,1.731792688,2.327225456,0.522858197,132.245521,42.41568476,1.336722553,0.007073031,2.071254164,-0.005604658,0.349824905,16.13800967,16.96755075,2.656722203,1.83288355,5,91.17643356,78.96158976,628.5186768,18.5682373,18.94884634,-1.057499134,4.01388715,8,8
NO,42.50709734,15.94608393,9.072024377,2.157485723,1.518069361,0.631856322,96.47257761,126.391194,2.280847669,-0.000204223,1.584909976,0.000333812,3.63875103,17.22320625,16.38700807,3.252398638,1.916074969,5,78.6625824,29.10302076,633.1352539,18.56665039,20.57307005,-0.872417963,3.973180758,10,7
NO,43.61005442,13.87955634,10.35167474,2.105777979,2.245222985,0.515816754,103.2197926,76.90780844,1.521741152,0.003466234,1.432868838,-0.003321516,3.238448143,14.28583761,16.52041793,3.591795016,1.941534239,5,119.854538,54.15385502,630.5368652,21.9453125,20.7720027,-0.756145459,3.463908409,10,8
